t	x1	y1	x2	y2	x3	y3
67.78	0.111633	2.49751	-0.0548722	2.02604	0.278137	2.96897
67.8	0.0627751	2.49921	-0.122086	2.03464	0.247636	2.96378
67.82	0.0124698	2.49997	-0.185379	2.04078	0.210319	2.95916
67.84	-0.0389931	2.4997	-0.244557	2.04391	0.166571	2.95548
67.86	-0.091308	2.49833	-0.299381	2.04368	0.116765	2.95298
67.88	-0.144156	2.49584	-0.349556	2.03998	0.061243	2.9517
67.9	-0.19721	2.49221	-0.394728	2.03288	0.00030851	2.95154
67.92	-0.250133	2.48746	-0.434493	2.02269	-0.0657723	2.95223
67.94	-0.302588	2.48162	-0.46842	2.00992	-0.136755	2.95332
67.96	-0.354237	2.47478	-0.496081	1.99532	-0.212393	2.95423
67.98	-0.404746	2.46702	-0.517094	1.9798	-0.292397	2.95423
68	-0.453787	2.45847	-0.531172	1.9645	-0.376402	2.95245
68.02	-0.501044	2.44928	-0.538175	1.95066	-0.463912	2.9479
68.04	-0.546209	2.4396	-0.538163	1.93967	-0.554256	2.93954
68.06	-0.588994	2.42963	-0.531438	1.93295	-0.646551	2.9263
68.08	-0.629124	2.41955	-0.518581	1.93192	-0.739667	2.90717
68.1	-0.666341	2.40956	-0.500465	1.93788	-0.832217	2.88125
68.12	-0.700407	2.39988	-0.478251	1.95195	-0.922563	2.84782
68.14	-0.731101	2.39071	-0.453348	1.97495	-1.00885	2.80647
68.16	-0.758223	2.38225	-0.427357	2.00738	-1.08909	2.75712
68.18	-0.781589	2.37468	-0.401981	2.04926	-1.1612	2.7001
68.2	-0.801033	2.36819	-0.37892	2.1002	-1.22315	2.63619
68.22	-0.816408	2.36294	-0.35975	2.15931	-1.27307	2.56656
68.24	-0.827582	2.35905	-0.345806	2.22529	-1.30936	2.49281
68.26	-0.834437	2.35663	-0.338073	2.29645	-1.3308	2.41682
68.28	-0.836874	2.35577	-0.337102	2.37086	-1.33665	2.34068
68.3	-0.834806	2.3565	-0.342962	2.44644	-1.32665	2.26656
68.32	-0.828162	2.35884	-0.355224	2.52111	-1.3011	2.19658
68.34	-0.816887	2.36277	-0.372993	2.5929	-1.26078	2.13265
68.36	-0.800943	2.36823	-0.394971	2.66009	-1.20691	2.07636
68.38	-0.780308	2.3751	-0.419554	2.72131	-1.14106	2.0289
68.4	-0.754983	2.38328	-0.444947	2.77555	-1.06502	1.991
68.42	-0.72499	2.39257	-0.469284	2.82224	-0.980695	1.9629
68.44	-0.690373	2.40279	-0.490747	2.86121	-0.889999	1.94437
68.46	-0.651207	2.4137	-0.507666	2.89265	-0.794749	1.93474
68.48	-0.607596	2.42504	-0.518601	2.91706	-0.69659	1.93303
68.5	-0.559675	2.43655	-0.522397	2.93516	-0.596954	1.93794
68.52	-0.507617	2.44792	-0.518203	2.94781	-0.497031	1.94803
68.54	-0.451631	2.45887	-0.505483	2.95596	-0.397779	1.96178
68.56	-0.391964	2.46908	-0.483985	2.96054	-0.299943	1.97762
68.58	-0.328905	2.47827	-0.453714	2.96244	-0.204095	1.9941
68.6	-0.262778	2.48615	-0.414879	2.96245	-0.110677	2.00985
68.62	-0.193949	2.49247	-0.367844	2.96125	-0.0200531	2.02368
68.64	-0.122816	2.49698	-0.31308	2.95937	0.0674469	2.0346
68.66	-0.0498129	2.4995	-0.251112	2.95719	0.151487	2.04182
68.68	0.0246025	2.49988	-0.182489	2.95498	0.231694	2.04478
68.7	0.0999483	2.498	-0.107743	2.95282	0.30764	2.04318
68.72	0.175727	2.49382	-0.0273787	2.95071	0.378832	2.03693
68.74	0.251431	2.48732	0.0581398	2.94845	0.444721	2.0262
68.76	0.326551	2.47858	0.148384	2.94576	0.504717	2.0114
68.78	0.400582	2.4677	0.242945	2.9422	0.558219	1.9932
68.8	0.473033	2.45484	0.34141	2.9372	0.604655	1.97248
68.82	0.543426	2.44022	0.443325	2.9301	0.643528	1.95035
68.84	0.611312	2.42411	0.548152	2.9201	0.674472	1.92811
68.86	0.676266	2.4068	0.655227	2.90635	0.697306	1.90724
68.88	0.737897	2.38862	0.763714	2.88795	0.712081	1.88929
68.9	0.795849	2.36994	0.87257	2.86402	0.719127	1.87586
68.92	0.849797	2.35114	0.980515	2.83375	0.71908	1.86853
68.94	0.899458	2.33259	1.08603	2.79648	0.712883	1.8687
68.96	0.944577	2.31469	1.18738	2.75177	0.701772	1.8776
68.98	0.984935	2.2978	1.28264	2.69952	0.687232	1.89609
69	1.02034	2.2823	1.36977	2.63993	0.670915	1.92467
69.02	1.05063	2.26852	1.44672	2.57367	0.654549	1.96337
69.04	1.07567	2.25675	1.51151	2.50178	0.63982	2.01173
69.06	1.09532	2.24728	1.56239	2.42573	0.628247	2.06884
69.08	1.10948	2.24032	1.5979	2.34732	0.621066	2.13333
69.1	1.11806	2.23605	1.617	2.2686	0.619125	2.20351
69.12	1.12098	2.23459	1.61914	2.19177	0.622814	2.27742
69.14	1.11814	2.23601	1.60426	2.11904	0.632018	2.35299
69.16	1.10949	2.24032	1.57285	2.05245	0.646126	2.42819
69.18	1.09496	2.24746	1.52584	1.9938	0.664074	2.50111
69.2	1.07449	2.25731	1.46457	1.94452	0.684417	2.57011
69.22	1.04805	2.26971	1.39067	1.90555	0.705438	2.63387
69.24	1.01562	2.28441	1.30596	1.87735	0.725271	2.69147
69.26	0.977178	2.30111	1.21234	1.85987	0.742019	2.74236
69.28	0.932757	2.31947	1.11164	1.85257	0.753873	2.78638
69.3	0.882411	2.33909	1.00561	1.85451	0.759212	2.82368
69.32	0.826232	2.35952	0.89579	1.86438	0.756674	2.85466
69.34	0.764359	2.38028	0.783516	1.88065	0.745202	2.87992
69.36	0.696984	2.40088	0.669897	1.90161	0.724071	2.90014
69.38	0.624355	2.42078	0.555834	1.9255	0.692877	2.91606
69.4	0.546781	2.43947	0.442049	1.95057	0.651513	2.92838
69.42	0.464635	2.45644	0.329133	1.97515	0.600138	2.93773
69.44	0.378355	2.4712	0.217591	1.99775	0.53912	2.94465
69.46	0.288441	2.4833	0.107891	2.01704	0.468991	2.94957
69.48	0.195453	2.49235	0.000509916	2.03192	0.390396	2.95278
69.5	0.100003	2.498	-0.104036	2.04153	0.304042	2.95447
69.52	0.00274771	2.5	-0.205167	2.04528	0.210662	2.95472
69.54	-0.09562	2.49817	-0.302227	2.04285	0.110987	2.95349
69.56	-0.194386	2.49243	-0.394489	2.03422	0.0057164	2.95064
69.58	-0.292826	2.48279	-0.48117	2.01962	-0.104483	2.94596
69.6	-0.390219	2.46936	-0.561459	1.9996	-0.21898	2.93912
69.62	-0.485861	2.45233	-0.634558	1.97496	-0.337164	2.92971
69.64	-0.579076	2.43201	-0.699728	1.94678	-0.458424	2.91723
69.66	-0.669229	2.40876	-0.756347	1.91641	-0.582111	2.90111
69.68	-0.755734	2.38304	-0.803965	1.88537	-0.707503	2.88071
69.7	-0.838062	2.35535	-0.842365	1.85536	-0.833759	2.85533
69.72	-0.915745	2.32624	-0.871607	1.8282	-0.959884	2.82429
69.74	-0.98838	2.29632	-0.892072	1.80569	-1.08469	2.78696
69.76	-1.05562	2.2662	-0.904477	1.78959	-1.20677	2.74281
69.78	-1.1172	2.23649	-0.90987	1.7815	-1.32452	2.69148
69.8	-1.17287	2.2078	-0.9096	1.78272	-1.43615	2.63287
69.82	-1.22248	2.18072	-0.905258	1.79424	-1.5397	2.5672
69.84	-1.26588	2.15582	-0.898584	1.81656	-1.63318	2.49507
69.86	-1.30298	2.1336	-0.89136	1.84975	-1.7146	2.41744
69.88	-1.3337	2.11453	-0.885284	1.89335	-1.78212	2.33571
69.9	-1.35799	2.09902	-0.881844	1.94641	-1.83413	2.25162
69.92	-1.37579	2.08739	-0.882197	2.00758	-1.86937	2.16721
69.94	-1.38705	2.07993	-0.887071	2.07514	-1.88702	2.08471
69.96	-1.39172	2.0768	-0.896701	2.14719	-1.88674	2.00642
69.98	-1.38975	2.07812	-0.910804	2.2217	-1.86869	1.93455
70	-1.38105	2.08391	-0.928588	2.2967	-1.83352	1.87113
70.02	-1.36555	2.0941	-0.948815	2.37038	-1.78229	1.81782
70.04	-1.34316	2.10853	-0.969886	2.4412	-1.71644	1.77587
70.06	-1.31378	2.12697	-0.989955	2.50794	-1.6376	1.746
70.08	-1.27731	2.14906	-1.00705	2.56973	-1.54758	1.7284
70.1	-1.23369	2.1744	-1.01922	2.62607	-1.44815	1.72273
70.12	-1.18283	2.20248	-1.02461	2.67678	-1.34105	1.72817
70.14	-1.12472	2.23271	-1.02158	2.72196	-1.22785	1.74347
70.16	-1.05937	2.26445	-1.0088	2.76189	-1.10993	1.76702
70.18	-0.986842	2.29699	-0.98524	2.79698	-0.988444	1.79699
70.2	-0.907292	2.32955	-0.950225	2.82771	-0.864359	1.8314
70.22	-0.820938	2.36137	-0.903419	2.85452	-0.738458	1.86822
70.24	-0.728096	2.39163	-0.844799	2.87782	-0.611392	1.90544
70.26	-0.629177	2.41953	-0.774624	2.89791	-0.48373	1.94115
70.28	-0.524697	2.44432	-0.693382	2.915	-0.356012	1.97363
70.3	-0.415272	2.46527	-0.601745	2.9292	-0.228799	2.00134
70.32	-0.301616	2.48174	-0.50052	2.94047	-0.102711	2.023
70.34	-0.184531	2.49318	-0.390602	2.94874	0.0215394	2.03762
70.36	-0.0648974	2.49916	-0.272933	2.95382	0.143138	2.04449
70.38	0.0563484	2.49936	-0.14847	2.95549	0.261166	2.04324
70.4	0.178229	2.49364	-0.0181581	2.95346	0.374617	2.03382
70.42	0.299751	2.48196	0.11708	2.9474	0.482422	2.01653
70.44	0.419925	2.46448	0.256351	2.93697	0.583499	1.99199
70.46	0.537792	2.44147	0.398782	2.92176	0.676801	1.96118
70.48	0.652442	2.41336	0.543505	2.90135	0.761378	1.92537
70.5	0.763034	2.38071	0.689627	2.87529	0.836441	1.88613
70.52	0.868814	2.34418	0.836198	2.84311	0.90143	1.84524
70.54	0.969121	2.30452	0.98217	2.80435	0.956073	1.80469
70.56	1.0634	2.26256	1.12637	2.75858	1.00043	1.76654
70.58	1.1512	2.21918	1.26746	2.70547	1.03494	1.73288
70.6	1.23217	2.17526	1.40393	2.64483	1.06041	1.70569
70.62	1.30606	2.13172	1.53411	2.57668	1.07801	1.68675
70.64	1.37271	2.08942	1.65618	2.5013	1.08923	1.67754
70.66	1.43202	2.04922	1.76824	2.4193	1.09581	1.67914
70.68	1.48398	2.01192	1.86837	2.33168	1.09959	1.69216
70.7	1.52858	1.97824	1.95472	2.23979	1.10244	1.71669
70.72	1.56589	1.94885	2.02564	2.14537	1.10613	1.75232
70.74	1.59594	1.92431	2.07976	2.0505	1.11213	1.79812
70.76	1.61881	1.90511	2.11606	1.95745	1.12156	1.85278
70.78	1.63453	1.89165	2.134	1.86865	1.13506	1.91464
70.8	1.64311	1.88419	2.13348	1.78651	1.15275	1.98187
70.82	1.64455	1.88294	2.1149	1.71332	1.1742	2.05256
70.84	1.63879	1.88796	2.0791	1.65104	1.19848	2.12487
70.86	1.62573	1.89921	2.02727	1.60128	1.22419	2.19715
70.88	1.60524	1.91656	1.9609	1.56513	1.24958	2.26799
70.9	1.57716	1.93973	1.88163	1.54313	1.27269	2.33634
70.92	1.54129	1.96835	1.79117	1.53527	1.29142	2.40144
70.94	1.49743	2.00192	1.69115	1.54097	1.30372	2.46287
70.96	1.44537	2.03983	1.5831	1.55917	1.30765	2.52049
70.98	1.38493	2.08134	1.46834	1.58835	1.30151	2.57433
71	1.31594	2.12563	1.348	1.62666	1.28388	2.6246
71.02	1.23832	2.17176	1.22297	1.672	1.25367	2.67153
71.04	1.15207	2.21873	1.09397	1.72211	1.21017	2.71534
71.06	1.05726	2.26544	0.961542	1.77468	1.15297	2.75619
71.08	0.954109	2.31077	0.826178	1.82742	1.08204	2.79413
71.1	0.842971	2.35359	0.688327	1.87811	0.997615	2.82908
71.12	0.724344	2.39277	0.548479	1.92471	0.90021	2.86082
71.14	0.598882	2.42721	0.407213	1.9654	0.790552	2.88901
71.16	0.467396	2.45592	0.265244	1.99861	0.669548	2.91323
71.18	0.330842	2.47801	0.123444	2.02305	0.538239	2.93297
71.2	0.190307	2.49275	-0.0171468	2.03781	0.397761	2.94768
71.22	0.0469893	2.49956	-0.155333	2.04232	0.249312	2.9568
71.24	-0.0978369	2.49808	-0.289792	2.0364	0.0941184	2.95977
71.26	-0.24285	2.48818	-0.419119	2.02028	-0.0665815	2.95608
71.28	-0.386722	2.46991	-0.541889	1.99459	-0.231554	2.94522
71.3	-0.528149	2.44357	-0.656723	1.96039	-0.399575	2.92676
71.32	-0.665896	2.40969	-0.762375	1.91908	-0.569417	2.90029
71.34	-0.798825	2.36894	-0.857805	1.87243	-0.739845	2.86545
71.36	-0.925919	2.32221	-0.942257	1.82248	-0.909582	2.82195
71.38	-1.04631	2.27051	-1.01533	1.77147	-1.07729	2.76955
71.4	-1.15929	2.21496	-1.07703	1.72177	-1.24154	2.70815
71.42	-1.2643	2.15675	-1.12778	1.67574	-1.40081	2.63775
71.44	-1.36095	2.09709	-1.16847	1.63563	-1.55344	2.55856
71.46	-1.44902	2.03724	-1.20036	1.60345	-1.69768	2.47102
71.48	-1.52839	1.97839	-1.22508	1.58089	-1.8317	2.37588
71.5	-1.59909	1.9217	-1.2445	1.56918	-1.95368	2.27421
71.52	-1.66121	1.86826	-1.2606	1.56907	-2.06182	2.16745
71.54	-1.71493	1.81907	-1.27538	1.58075	-2.15448	2.05739
71.56	-1.76047	1.77503	-1.29068	1.60388	-2.23027	1.94618
71.58	-1.79807	1.73694	-1.30803	1.63765	-2.28811	1.83623
71.6	-1.82795	1.70546	-1.32856	1.68081	-2.32734	1.73011
71.62	-1.85031	1.68117	-1.35289	1.73186	-2.34774	1.63048
71.64	-1.86532	1.6645	-1.3811	1.7891	-2.34955	1.5399
71.66	-1.87307	1.65578	-1.41268	1.85081	-2.33347	1.46074
71.68	-1.8736	1.65518	-1.44663	1.91537	-2.30057	1.39499
71.7	-1.86685	1.66279	-1.48147	1.98136	-2.25223	1.34423
71.72	-1.8527	1.67855	-1.51537	2.04761	-2.19002	1.30948
71.74	-1.83094	1.70225	-1.54627	2.11331	-2.1156	1.2912
71.76	-1.8013	1.73359	-1.57202	2.17792	-2.03058	1.28925
71.78	-1.76345	1.77208	-1.59046	2.2412	-1.93644	1.30295
71.8	-1.71701	1.81711	-1.59956	2.30311	-1.83447	1.3311
71.82	-1.66159	1.86792	-1.59749	2.36379	-1.72569	1.37204
71.84	-1.5968	1.9236	-1.5827	2.4234	-1.6109	1.4238
71.86	-1.52227	1.9831	-1.55394	2.48209	-1.49061	1.4841
71.88	-1.43773	2.04522	-1.5103	2.53993	-1.36516	1.55052
71.9	-1.34296	2.10866	-1.45118	2.59681	-1.23474	1.62051
71.92	-1.23792	2.17199	-1.37633	2.65245	-1.09951	1.69153
71.94	-1.1227	2.23373	-1.2858	2.70638	-0.959607	1.76108
71.96	-0.997608	2.29233	-1.17992	2.75791	-0.815297	1.82675
71.98	-0.863146	2.34627	-1.05929	2.80619	-0.667002	1.88635
72	-0.72005	2.39406	-0.924739	2.85024	-0.51536	1.93788
72.02	-0.569282	2.43432	-0.777302	2.88899	-0.361261	1.97965
72.04	-0.412022	2.46581	-0.618191	2.92133	-0.205853	2.0103
72.06	-0.249648	2.4875	-0.448765	2.94615	-0.0505307	2.02886
72.08	-0.0836999	2.4986	-0.270502	2.96239	0.103102	2.0348
72.1	0.0841628	2.49858	-0.0849693	2.96911	0.253295	2.02806
72.12	0.252212	2.48725	0.106198	2.96545	0.398227	2.00904
72.14	0.418709	2.46469	0.301318	2.95071	0.536101	1.97866
72.16	0.58196	2.43132	0.498673	2.92434	0.665247	1.93831
72.18	0.740371	2.38785	0.696518	2.88593	0.784225	1.88978
72.2	0.892499	2.33526	0.893077	2.83526	0.891922	1.83526
72.22	1.03709	2.27474	1.08654	2.77229	0.987639	1.77719
72.24	1.17311	2.20767	1.27506	2.69717	1.07115	1.71818
72.26	1.29974	2.13557	1.45675	2.61028	1.14274	1.66086
72.28	1.41644	2.06002	1.62968	2.51227	1.20321	1.60777
72.3	1.52286	1.98265	1.79192	2.40408	1.25381	1.56121
72.32	1.61889	1.90505	1.94158	2.28698	1.2962	1.52311
72.34	1.70458	1.82877	2.07683	2.16258	1.33233	1.49496
72.36	1.78017	1.75528	2.19603	2.03287	1.36431	1.47768
72.38	1.84599	1.68592	2.29777	1.90016	1.39421	1.47168
72.4	1.90247	1.62192	2.38094	1.76705	1.42399	1.47678
72.42	1.95007	1.56436	2.44485	1.63638	1.45528	1.49235
72.44	1.98927	1.5142	2.48926	1.51107	1.48928	1.51733
72.46	2.02054	1.47222	2.51438	1.39403	1.52669	1.55041
72.48	2.04427	1.43909	2.5209	1.28804	1.56763	1.59014
72.5	2.06079	1.41532	2.50992	1.19558	1.61166	1.63506
72.52	2.07035	1.4013	2.48286	1.11876	1.65784	1.68385
72.54	2.07307	1.39728	2.4414	1.05916	1.70473	1.7354
72.56	2.06895	1.40337	2.38731	1.01783	1.75058	1.78892
72.58	2.05787	1.41956	2.32235	0.995243	1.79339	1.84389
72.6	2.0396	1.44569	2.24816	0.991269	1.83104	1.90012
72.62	2.01377	1.48146	2.16614	1.00524	1.8614	1.95768
72.64	1.97991	1.52641	2.0774	1.03601	1.88243	2.01682
72.66	1.93748	1.57993	1.98273	1.08198	1.89224	2.07787
72.68	1.88585	1.64121	1.88256	1.14122	1.88914	2.1412
72.7	1.82437	1.70929	1.77705	1.21153	1.8717	2.20704
72.72	1.7524	1.783	1.66608	1.29051	1.83873	2.27549
72.74	1.66934	1.861	1.54936	1.3756	1.78932	2.34639
72.76	1.57467	1.94176	1.42653	1.46421	1.72281	2.41931
72.78	1.46803	2.02358	1.29722	1.55366	1.63883	2.49351
72.8	1.34923	2.10465	1.16121	1.64135	1.53726	2.56795
72.82	1.21834	2.18303	1.01844	1.72473	1.41825	2.64133
72.84	1.07569	2.25675	0.869166	1.80139	1.28221	2.7121
72.86	0.921889	2.32382	0.713948	1.86911	1.12983	2.77852
72.88	0.757901	2.38235	0.553722	1.92594	0.962081	2.83876
72.9	0.584987	2.43059	0.389789	1.97027	0.780185	2.89092
72.92	0.404708	2.46702	0.223786	2.00091	0.585631	2.93314
72.94	0.218888	2.4904	0.0576319	2.01712	0.380144	2.96368
72.96	0.0295551	2.49983	-0.106559	2.01871	0.165669	2.98094
72.98	-0.161123	2.4948	-0.266588	2.00605	-0.0556594	2.98355
73	-0.350922	2.47525	-0.420293	1.98008	-0.281552	2.97041
73.02	-0.537641	2.4415	-0.565688	1.94229	-0.509594	2.94072
73.04	-0.719186	2.39432	-0.701088	1.89465	-0.737283	2.89399
73.06	-0.893646	2.33482	-0.825229	1.83953	-0.962062	2.83012
73.08	-1.05935	2.26446	-0.937356	1.77957	-1.18135	2.74935
73.1	-1.21494	2.18493	-1.03728	1.71756	-1.39259	2.65231
73.12	-1.35934	2.09814	-1.12541	1.65624	-1.59327	2.54004
73.14	-1.49185	2.00609	-1.20269	1.59818	-1.78101	2.41399
73.16	-1.61206	1.91083	-1.27054	1.54563	-1.95358	2.27602
73.18	-1.71988	1.81439	-1.33078	1.50038	-2.10898	2.1284
73.2	-1.81548	1.71873	-1.38541	1.4637	-2.24556	1.97375
73.22	-1.89926	1.62567	-1.43651	1.4363	-2.36201	1.81504
73.24	-1.97178	1.53691	-1.48604	1.41834	-2.45751	1.65548
73.26	-2.03371	1.45396	-1.5357	1.4095	-2.53173	1.49843
73.28	-2.08583	1.37815	-1.58679	1.40905	-2.58488	1.34725
73.3	-2.12891	1.31062	-1.64014	1.41601	-2.61768	1.20524
73.32	-2.1637	1.25236	-1.69605	1.42929	-2.63135	1.07543
73.34	-2.19089	1.20415	-1.75427	1.44779	-2.62752	0.960522
73.36	-2.21109	1.16665	-1.81406	1.47057	-2.60812	0.862738
73.38	-2.22477	1.14035	-1.87426	1.49692	-2.57528	0.783775
73.4	-2.23227	1.12559	-1.9334	1.52643	-2.53115	0.724753
73.42	-2.23377	1.12262	-1.98974	1.55902	-2.4778	0.686209
73.44	-2.22928	1.13151	-2.04147	1.5949	-2.41709	0.668124
73.46	-2.21863	1.15224	-2.08671	1.63453	-2.35056	0.669962
73.48	-2.2015	1.18464	-2.12363	1.67854	-2.27938	0.690746
73.5	-2.17739	1.2284	-2.1505	1.72767	-2.20428	0.729121
73.52	-2.14566	1.28303	-2.16572	1.78263	-2.12559	0.783431
73.54	-2.10552	1.34789	-2.16781	1.84399	-2.04322	0.851784
73.56	-2.0561	1.42213	-2.15545	1.91216	-1.95675	0.932103
73.58	-1.99646	1.50471	-2.12745	1.98724	-1.86547	1.02217
73.6	-1.92565	1.59433	-2.08277	2.069	-1.76852	1.11966
73.62	-1.84273	1.68948	-2.0205	2.15681	-1.66495	1.22216
73.64	-1.74687	1.78842	-1.93989	2.24966	-1.55385	1.32718
73.66	-1.6374	1.88916	-1.84035	2.34612	-1.43445	1.4322
73.68	-1.51386	1.98953	-1.72151	2.44437	-1.30622	1.53468
73.7	-1.3761	2.08719	-1.58326	2.54225	-1.16894	1.63212
73.72	-1.22428	2.17971	-1.42576	2.63732	-1.0228	1.7221
73.74	-1.05898	2.26463	-1.24954	2.72689	-0.868419	1.80237
73.76	-0.881192	2.33955	-1.0555	2.80818	-0.70688	1.87092
73.78	-0.692327	2.40222	-0.844964	2.87836	-0.539691	1.92609
73.8	-0.494208	2.45066	-0.619674	2.93467	-0.368742	1.96666
73.82	-0.289016	2.48324	-0.381813	2.97455	-0.196219	1.99192
73.84	-0.0792239	2.49874	-0.133967	2.99574	-0.024481	2.00175
73.86	0.132497	2.49649	0.120913	2.99635	0.144082	1.99662
73.88	0.343385	2.47631	0.379572	2.97499	0.307198	1.97762
73.9	0.550701	2.43859	0.638529	2.93082	0.462873	1.94637
73.92	0.751845	2.38427	0.894171	2.86358	0.609519	1.90495
73.94	0.944457	2.31474	1.14285	2.77369	0.746064	1.85578
73.96	1.12651	2.23181	1.381	2.6622	0.872016	1.80142
73.98	1.29635	2.13763	1.60523	2.53082	0.987472	1.74445
74	1.45278	2.03456	1.81247	2.38186	1.09308	1.68726
74.02	1.59502	1.92508	2.00007	2.21822	1.18996	1.63194
74.04	1.72271	1.8117	2.16587	2.04325	1.27956	1.58015
74.06	1.83591	1.69689	2.30832	1.86069	1.3635	1.53309
74.08	1.93499	1.58298	2.42653	1.67454	1.44344	1.49142
74.1	2.0206	1.47213	2.52032	1.48887	1.52088	1.45539
74.12	2.09362	1.36629	2.59018	1.30774	1.59706	1.42484
74.14	2.15506	1.26717	2.63727	1.13499	1.67285	1.39936
74.16	2.20599	1.17627	2.6633	0.974122	1.74867	1.37842
74.18	2.24752	1.09483	2.67048	0.82818	1.82456	1.36149
74.2	2.28071	1.0239	2.66132	0.699655	1.9001	1.34814
74.22	2.30654	0.964309	2.63852	0.590431	1.97455	1.33819
74.24	2.32586	0.916729	2.60481	0.501774	2.04691	1.33168
74.26	2.33937	0.881666	2.56276	0.434343	2.11599	1.32899
74.28	2.34761	0.859495	2.51471	0.388245	2.18051	1.33074
74.3	2.3509	0.850461	2.46263	0.363105	2.23916	1.33782
74.32	2.34936	0.854699	2.40804	0.358154	2.29068	1.35124
74.34	2.34291	0.872228	2.35199	0.372311	2.33382	1.37215
74.36	2.33124	0.902955	2.29504	0.404267	2.36743	1.40164
74.38	2.31384	0.946657	2.23728	0.452553	2.3904	1.44076
74.4	2.28999	1.00297	2.17835	0.515593	2.40163	1.49035
74.42	2.2588	1.07137	2.11754	0.591736	2.40006	1.551
74.44	2.21921	1.15113	2.05385	0.679268	2.38458	1.62299
74.46	2.17005	1.24132	1.98604	0.776415	2.35406	1.70623
74.48	2.11006	1.34076	1.91277	0.881332	2.30735	1.8002
74.5	2.03796	1.448	1.83268	0.992088	2.24324	1.90392
74.52	1.95252	1.56131	1.74445	1.10666	2.16059	2.01596
74.54	1.85261	1.67864	1.64693	1.2229	2.05828	2.13438
74.56	1.73731	1.7977	1.53924	1.33861	1.93539	2.2568
74.58	1.60599	1.91593	1.42079	1.45149	1.79119	2.38037
74.6	1.45837	2.03055	1.29141	1.55926	1.62534	2.50185
74.62	1.29462	2.13868	1.15135	1.65965	1.43789	2.61772
74.64	1.11539	2.23739	1.00132	1.75057	1.22946	2.7242
74.66	0.921882	2.32382	0.842484	1.83016	1.00128	2.81747
74.68	0.715819	2.39533	0.676398	1.89689	0.75524	2.89377
74.7	0.499434	2.44961	0.504941	1.94964	0.493928	2.94957
74.72	0.275402	2.48478	0.330205	1.9878	0.220598	2.98177
74.74	0.0467376	2.49956	0.154367	2.01128	-0.0608919	2.98784
74.76	-0.183323	2.49327	-0.0204537	2.02054	-0.346192	2.966
74.78	-0.41147	2.46591	-0.192332	2.01649	-0.630608	2.91533
74.8	-0.634468	2.41815	-0.359651	2.00045	-0.909285	2.83585
74.82	-0.849302	2.35132	-0.521191	1.97403	-1.17741	2.7286
74.84	-1.0533	2.26728	-0.676167	1.939	-1.43044	2.59556
74.86	-1.24424	2.16838	-0.824223	1.89711	-1.66426	2.43964
74.88	-1.42042	2.05728	-0.965387	1.85005	-1.87545	2.26452
74.9	-1.58066	1.93688	-1.09998	1.79926	-2.06135	2.0745
74.92	-1.72436	1.81014	-1.2285	1.74594	-2.22022	1.87433
74.94	-1.85139	1.67998	-1.35151	1.69103	-2.35127	1.66894
74.96	-1.96211	1.54924	-1.46956	1.63521	-2.45466	1.46326
74.98	-2.05723	1.42049	-1.58301	1.57897	-2.53145	1.26201
75	-2.13779	1.2961	-1.6921	1.52272	-2.58348	1.06947
75.02	-2.205	1.17812	-1.79679	1.46686	-2.61321	0.88939
75.04	-2.26023	1.06834	-1.8969	1.41183	-2.62357	0.724849
75.06	-2.30489	0.968233	-1.99203	1.35825	-2.61776	0.578214
75.08	-2.34037	0.879019	-2.08169	1.3069	-2.59905	0.451136
75.1	-2.36798	0.801672	-2.16533	1.25876	-2.57063	0.344581
75.12	-2.38891	0.736958	-2.24239	1.21501	-2.53543	0.258909
75.14	-2.40419	0.685459	-2.31233	1.17695	-2.49605	0.193969
75.16	-2.41466	0.647608	-2.3747	1.14601	-2.45463	0.149207
75.18	-2.42095	0.623711	-2.42908	1.12364	-2.41282	0.123777
75.2	-2.42344	0.613967	-2.47509	1.11129	-2.37178	0.116643
75.22	-2.42229	0.618482	-2.5124	1.1103	-2.33218	0.126668
75.24	-2.41741	0.637269	-2.5406	1.12186	-2.29422	0.152682
75.26	-2.40848	0.670248	-2.55925	1.14697	-2.2577	0.193523
75.28	-2.39491	0.717235	-2.56777	1.1864	-2.22204	0.248068
75.3	-2.37589	0.77792	-2.56541	1.24061	-2.18637	0.31523
75.32	-2.3504	0.851841	-2.55124	1.30973	-2.14956	0.393951
75.34	-2.31722	0.938353	-2.52413	1.39353	-2.1103	0.483174
75.36	-2.27497	1.03659	-2.48276	1.49137	-2.06718	0.581813
75.38	-2.22216	1.14543	-2.42564	1.60215	-2.01867	0.688712
75.4	-2.15723	1.26347	-2.35118	1.72432	-1.96328	0.802616
75.42	-2.07865	1.38896	-2.25777	1.85577	-1.89954	0.922139
75.44	-1.98497	1.51983	-2.14385	1.99391	-1.8261	1.04574
75.46	-1.87493	1.65367	-2.00809	2.13561	-1.74178	1.17173
75.48	-1.74756	1.78775	-1.84949	2.27725	-1.64563	1.29825
75.5	-1.60225	1.91906	-1.66753	2.41478	-1.53698	1.42334
75.52	-1.43891	2.04439	-1.46234	2.54384	-1.41549	1.54494
75.54	-1.25798	2.16043	-1.23479	2.6599	-1.28118	1.66097
75.56	-1.06053	2.26391	-0.986624	2.75842	-1.13443	1.7694
75.58	-0.84823	2.3517	-0.720469	2.8351	-0.975991	1.8683
75.6	-0.623407	2.42103	-0.439852	2.88611	-0.806961	1.95594
