Time 	Torso x	 Torso y 	Head x 	Head y 	Arm x 	Arm y 	Thigh x 	Thigh y 	Tibia x 	Tibia y 	Foot x 	Foot y	Robot x 	Robot y
162.324	-0.0778358	0.0715866	-0.0879194	0.127896	-0.151859	-0.00889896	0.10145	6.21182e-018	0.196354	0.0358518	0.217491	0.0438367	0	0
162.342	-0.0769277	0.0725616	-0.086301	0.128993	-0.15196	-0.00698487	0.10145	6.21182e-018	0.196798	0.0346532	0.218034	0.0423712	0	0
162.36	-0.0760073	0.0735251	-0.0846688	0.130071	-0.152035	-0.00506968	0.10145	6.21182e-018	0.197227	0.0334491	0.218559	0.0408989	0	0
162.378	-0.0750749	0.074477	-0.0830233	0.131127	-0.152087	-0.00315368	0.10145	6.21182e-018	0.197641	0.0322397	0.219065	0.0394201	0	0
162.396	-0.0741306	0.075417	-0.0813645	0.132163	-0.152115	-0.00123718	0.10145	6.21182e-018	0.19804	0.0310251	0.219552	0.0379351	0	0
162.414	-0.0731745	0.076345	-0.0796929	0.133177	-0.152118	0.000679517	0.10145	6.21182e-018	0.198423	0.0298057	0.220021	0.036444	0	0
162.432	-0.0722067	0.0772609	-0.0780085	0.134171	-0.152098	0.00259611	0.10145	6.21182e-018	0.198791	0.0285815	0.22047	0.0349472	0	0
162.45	-0.0712275	0.0781646	-0.0763118	0.135143	-0.152053	0.00451228	0.10145	6.21182e-018	0.199143	0.0273527	0.220901	0.0334448	0	0
162.468	-0.070237	0.0790558	-0.074603	0.136094	-0.151984	0.00642774	0.10145	6.21182e-018	0.19948	0.0261197	0.221313	0.0319371	0	0
162.486	-0.0692354	0.0799345	-0.0728824	0.137023	-0.151891	0.00834218	0.10145	6.21182e-018	0.199801	0.0248825	0.221706	0.0304243	0	0
162.504	-0.0682227	0.0808005	-0.0711501	0.137931	-0.151774	0.0102553	0.10145	6.21182e-018	0.200107	0.0236413	0.22208	0.0289067	0	0
162.522	-0.0671993	0.0816537	-0.0694066	0.138816	-0.151633	0.0121668	0.10145	6.21182e-018	0.200397	0.0223964	0.222435	0.0273845	0	0
162.54	-0.0661651	0.0824939	-0.0676521	0.13968	-0.151467	0.0140763	0.10145	6.21182e-018	0.200671	0.0211479	0.22277	0.025858	0	0
162.558	-0.0651205	0.083321	-0.0658868	0.140521	-0.151278	0.0159837	0.10145	6.21182e-018	0.20093	0.0198961	0.223086	0.0243273	0	0
162.576	-0.0640655	0.0841349	-0.064111	0.14134	-0.151065	0.0178884	0.10145	6.21182e-018	0.201173	0.0186411	0.223383	0.0227928	0	0
162.594	-0.0630003	0.0849354	-0.0623251	0.142136	-0.150827	0.0197904	0.10145	6.21182e-018	0.2014	0.0173831	0.22366	0.0212547	0	0
162.612	-0.0619252	0.0857224	-0.0605293	0.14291	-0.150566	0.0216892	0.10145	6.21182e-018	0.201611	0.0161224	0.223919	0.0197132	0	0
162.63	-0.0608402	0.0864959	-0.0587239	0.143662	-0.150281	0.0235845	0.10145	6.21182e-018	0.201806	0.0148591	0.224157	0.0181686	0	0
162.648	-0.0597455	0.0872556	-0.0569091	0.14439	-0.149971	0.0254762	0.10145	6.21182e-018	0.201985	0.0135935	0.224376	0.0166211	0	0
162.666	-0.0586414	0.0880014	-0.0550853	0.145096	-0.149639	0.0273637	0.10145	6.21182e-018	0.202148	0.0123257	0.224576	0.0150709	0	0
162.684	-0.057528	0.0887333	-0.0532528	0.145778	-0.149282	0.0292469	0.10145	6.21182e-018	0.202296	0.011056	0.224756	0.0135184	0	0
162.702	-0.0564054	0.0894511	-0.0514118	0.146438	-0.148902	0.0311255	0.10145	6.21182e-018	0.202427	0.00978446	0.224917	0.0119637	0	0
162.72	-0.0552738	0.0901547	-0.0495627	0.147074	-0.148498	0.0329992	0.10145	6.21182e-018	0.202542	0.00851141	0.225058	0.0104071	0	0
162.738	-0.0541335	0.0908439	-0.0477056	0.147687	-0.14807	0.0348676	0.10145	6.21182e-018	0.202642	0.00723701	0.225179	0.00884884	0	0
162.756	-0.0529846	0.0915188	-0.0458411	0.148276	-0.147619	0.0367304	0.10145	6.21182e-018	0.202725	0.00596145	0.225281	0.00728919	0	0
162.774	-0.0518273	0.0921791	-0.0439692	0.148842	-0.147144	0.0385875	0.10145	6.21182e-018	0.202792	0.00468495	0.225363	0.00572839	0	0
162.792	-0.0506618	0.0928248	-0.0420903	0.149384	-0.146647	0.0404384	0.10145	6.21182e-018	0.202843	0.00340771	0.225425	0.00416667	0	0
162.81	-0.0506618	0.0928248	-0.0420903	0.149384	-0.146647	0.0404384	0.10145	6.21182e-018	0.202878	0.00212992	0.225468	0.0026043	0	0
162.828	-0.0506618	0.0928248	-0.0420903	0.149384	-0.146647	0.0404384	0.10145	6.21182e-018	0.202896	0.000851797	0.225491	0.00104151	0	0
162.846	-0.0506618	0.0928248	-0.0420903	0.149384	-0.146647	0.0404384	0.10145	6.21182e-018	0.202899	-0.000426461	0.225494	-0.000521443	0	0
162.864	-0.0506618	0.0928248	-0.0420903	0.149384	-0.146647	0.0404384	0.10145	6.21182e-018	0.202899	-0.000426461	0.225494	-0.000521443	0	0
162.882	-0.0518273	0.0921791	-0.0439692	0.148842	-0.147144	0.0385875	0.10145	6.21182e-018	0.202896	0.000851797	0.225491	0.00104151	0	0
162.9	-0.0529846	0.0915188	-0.0458411	0.148276	-0.147619	0.0367304	0.10145	6.21182e-018	0.202878	0.00212992	0.225468	0.0026043	0	0
162.918	-0.0541335	0.0908439	-0.0477056	0.147687	-0.14807	0.0348676	0.10145	6.21182e-018	0.202843	0.00340771	0.225425	0.00416667	0	0
162.936	-0.0552738	0.0901547	-0.0495627	0.147074	-0.148498	0.0329992	0.10145	6.21182e-018	0.202792	0.00468495	0.225363	0.00572839	0	0
162.954	-0.0564054	0.0894511	-0.0514118	0.146438	-0.148902	0.0311255	0.10145	6.21182e-018	0.202725	0.00596145	0.225281	0.00728919	0	0
162.972	-0.057528	0.0887333	-0.0532528	0.145778	-0.149282	0.0292469	0.10145	6.21182e-018	0.202642	0.00723701	0.225179	0.00884884	0	0
162.99	-0.0586414	0.0880014	-0.0550853	0.145096	-0.149639	0.0273637	0.10145	6.21182e-018	0.202542	0.00851141	0.225058	0.0104071	0	0
163.008	-0.0597455	0.0872556	-0.0569091	0.14439	-0.149971	0.0254762	0.10145	6.21182e-018	0.202427	0.00978446	0.224917	0.0119637	0	0
163.026	-0.0608402	0.0864959	-0.0587239	0.143662	-0.150281	0.0235845	0.10145	6.21182e-018	0.202296	0.011056	0.224756	0.0135184	0	0
163.044	-0.0619252	0.0857224	-0.0605293	0.14291	-0.150566	0.0216892	0.10145	6.21182e-018	0.202148	0.0123257	0.224576	0.0150709	0	0
163.062	-0.0630003	0.0849354	-0.0623251	0.142136	-0.150827	0.0197904	0.10145	6.21182e-018	0.201985	0.0135935	0.224376	0.0166211	0	0
163.08	-0.0640655	0.0841349	-0.064111	0.14134	-0.151065	0.0178884	0.10145	6.21182e-018	0.201806	0.0148591	0.224157	0.0181686	0	0
163.098	-0.0651205	0.083321	-0.0658868	0.140521	-0.151278	0.0159837	0.10145	6.21182e-018	0.201611	0.0161224	0.223919	0.0197132	0	0
163.116	-0.0661651	0.0824939	-0.0676521	0.13968	-0.151467	0.0140763	0.10145	6.21182e-018	0.2014	0.0173831	0.22366	0.0212547	0	0
163.134	-0.0671993	0.0816537	-0.0694066	0.138816	-0.151633	0.0121668	0.10145	6.21182e-018	0.201173	0.0186411	0.223383	0.0227928	0	0
163.152	-0.0682227	0.0808005	-0.0711501	0.137931	-0.151774	0.0102553	0.10145	6.21182e-018	0.20093	0.0198961	0.223086	0.0243273	0	0
163.17	-0.0692354	0.0799345	-0.0728824	0.137023	-0.151891	0.00834218	0.10145	6.21182e-018	0.200671	0.0211479	0.22277	0.025858	0	0
163.188	-0.070237	0.0790558	-0.074603	0.136094	-0.151984	0.00642774	0.10145	6.21182e-018	0.200397	0.0223964	0.222435	0.0273845	0	0
163.206	-0.0712275	0.0781646	-0.0763118	0.135143	-0.152053	0.00451228	0.10145	6.21182e-018	0.200107	0.0236413	0.22208	0.0289067	0	0
163.224	-0.0722067	0.0772609	-0.0780085	0.134171	-0.152098	0.00259611	0.10145	6.21182e-018	0.199801	0.0248825	0.221706	0.0304243	0	0
163.242	-0.0731745	0.076345	-0.0796929	0.133177	-0.152118	0.000679517	0.10145	6.21182e-018	0.19948	0.0261197	0.221313	0.0319371	0	0
163.26	-0.0741306	0.075417	-0.0813645	0.132163	-0.152115	-0.00123718	0.10145	6.21182e-018	0.199143	0.0273527	0.220901	0.0334448	0	0
163.278	-0.0750749	0.074477	-0.0830233	0.131127	-0.152087	-0.00315368	0.10145	6.21182e-018	0.198791	0.0285815	0.22047	0.0349472	0	0
163.296	-0.0760073	0.0735251	-0.0846688	0.130071	-0.152035	-0.00506968	0.10145	6.21182e-018	0.198423	0.0298057	0.220021	0.036444	0	0
163.314	-0.0769277	0.0725616	-0.086301	0.128993	-0.15196	-0.00698487	0.10145	6.21182e-018	0.19804	0.0310251	0.219552	0.0379351	0	0
163.332	-0.0778358	0.0715866	-0.0879194	0.127896	-0.151859	-0.00889896	0.10145	6.21182e-018	0.197641	0.0322397	0.219065	0.0394201	0	0
163.35	-0.0787316	0.0706002	-0.0895239	0.126778	-0.151735	-0.0108116	0.10145	6.21182e-018	0.197227	0.0334491	0.218559	0.0408989	0	0
163.368	-0.0796149	0.0696026	-0.0911141	0.12564	-0.151587	-0.0127226	0.10145	6.21182e-018	0.196798	0.0346532	0.218034	0.0423712	0	0
163.386	-0.0804856	0.068594	-0.0926899	0.124482	-0.151415	-0.0146315	0.10145	6.21182e-018	0.196354	0.0358518	0.217491	0.0438367	0	0
163.404	-0.0813434	0.0675745	-0.094251	0.123304	-0.151218	-0.0165381	0.10145	6.21182e-018	0.195895	0.0370447	0.216929	0.0452953	0	0
163.422	-0.0821884	0.0665442	-0.0957971	0.122107	-0.150998	-0.0184421	0.10145	6.21182e-018	0.19542	0.0382317	0.21635	0.0467467	0	0
163.44	-0.0830203	0.0655034	-0.097328	0.12089	-0.150754	-0.0203432	0.10145	6.21182e-018	0.194931	0.0394127	0.215751	0.0481907	0	0
163.458	-0.083839	0.0644521	-0.0988434	0.119654	-0.150485	-0.022241	0.10145	6.21182e-018	0.194427	0.0405874	0.215135	0.049627	0	0
163.476	-0.0846445	0.0633907	-0.100343	0.118399	-0.150193	-0.0241353	0.10145	6.21182e-018	0.193908	0.0417557	0.214501	0.0510555	0	0
163.494	-0.0854364	0.0623191	-0.101827	0.117126	-0.149877	-0.0260258	0.10145	6.21182e-018	0.193375	0.0429173	0.213849	0.0524758	0	0
163.512	-0.0862149	0.0612377	-0.103295	0.115833	-0.149537	-0.0279121	0.10145	6.21182e-018	0.192827	0.0440721	0.213179	0.0538879	0	0
163.53	-0.0869796	0.0601466	-0.104746	0.114523	-0.149174	-0.029794	0.10145	6.21182e-018	0.192264	0.0452199	0.212491	0.0552913	0	0
163.548	-0.0877305	0.0590459	-0.106181	0.113194	-0.148786	-0.0316712	0.10145	6.21182e-018	0.191687	0.0463606	0.211785	0.056686	0	0
163.566	-0.0877305	0.0590459	-0.106181	0.113194	-0.148786	-0.0316712	0.10145	6.21182e-018	0.191096	0.0474938	0.211062	0.0580717	0	0
163.584	-0.0877305	0.0590459	-0.106181	0.113194	-0.148786	-0.0316712	0.10145	6.21182e-018	0.190491	0.0486196	0.210322	0.0594482	0	0
163.602	-0.0877305	0.0590459	-0.106181	0.113194	-0.148786	-0.0316712	0.10145	6.21182e-018	0.189871	0.0497376	0.209564	0.0608152	0	0
163.62	-0.0869796	0.0601466	-0.104746	0.114523	-0.149174	-0.029794	0.10145	6.21182e-018	0.190491	0.0486196	0.210322	0.0594482	0	0
163.638	-0.0862149	0.0612377	-0.103295	0.115833	-0.149537	-0.0279121	0.10145	6.21182e-018	0.191096	0.0474938	0.211062	0.0580717	0	0
163.656	-0.0854364	0.0623191	-0.101827	0.117126	-0.149877	-0.0260258	0.10145	6.21182e-018	0.191687	0.0463606	0.211785	0.056686	0	0
163.674	-0.0846445	0.0633907	-0.100343	0.118399	-0.150193	-0.0241353	0.10145	6.21182e-018	0.192264	0.0452199	0.212491	0.0552913	0	0
163.692	-0.083839	0.0644521	-0.0988434	0.119654	-0.150485	-0.022241	0.10145	6.21182e-018	0.192827	0.0440721	0.213179	0.0538879	0	0
163.71	-0.0830203	0.0655034	-0.097328	0.12089	-0.150754	-0.0203432	0.10145	6.21182e-018	0.193375	0.0429173	0.213849	0.0524758	0	0
163.728	-0.0821884	0.0665442	-0.0957971	0.122107	-0.150998	-0.0184421	0.10145	6.21182e-018	0.193908	0.0417557	0.214501	0.0510555	0	0
163.746	-0.0813434	0.0675745	-0.094251	0.123304	-0.151218	-0.0165381	0.10145	6.21182e-018	0.194427	0.0405874	0.215135	0.049627	0	0
163.764	-0.0804856	0.068594	-0.0926899	0.124482	-0.151415	-0.0146315	0.10145	6.21182e-018	0.194931	0.0394127	0.215751	0.0481907	0	0
163.782	-0.0796149	0.0696026	-0.0911141	0.12564	-0.151587	-0.0127226	0.10145	6.21182e-018	0.19542	0.0382317	0.21635	0.0467467	0	0
163.8	-0.0787316	0.0706002	-0.0895239	0.126778	-0.151735	-0.0108116	0.10145	6.21182e-018	0.195895	0.0370447	0.216929	0.0452953	0	0
163.818	-0.0778358	0.0715866	-0.0879194	0.127896	-0.151859	-0.00889896	0.10145	6.21182e-018	0.196354	0.0358518	0.217491	0.0438367	0	0
163.836	-0.0769277	0.0725616	-0.086301	0.128993	-0.15196	-0.00698487	0.10145	6.21182e-018	0.196798	0.0346532	0.218034	0.0423712	0	0
163.854	-0.0760073	0.0735251	-0.0846688	0.130071	-0.152035	-0.00506968	0.10145	6.21182e-018	0.197227	0.0334491	0.218559	0.0408989	0	0
163.872	-0.0750749	0.074477	-0.0830233	0.131127	-0.152087	-0.00315368	0.10145	6.21182e-018	0.197641	0.0322397	0.219065	0.0394201	0	0
163.89	-0.0741306	0.075417	-0.0813645	0.132163	-0.152115	-0.00123718	0.10145	6.21182e-018	0.19804	0.0310251	0.219552	0.0379351	0	0
163.908	-0.0731745	0.076345	-0.0796929	0.133177	-0.152118	0.000679517	0.10145	6.21182e-018	0.198423	0.0298057	0.220021	0.036444	0	0
163.926	-0.0722067	0.0772609	-0.0780085	0.134171	-0.152098	0.00259611	0.10145	6.21182e-018	0.198791	0.0285815	0.22047	0.0349472	0	0
163.944	-0.0712275	0.0781646	-0.0763118	0.135143	-0.152053	0.00451228	0.10145	6.21182e-018	0.199143	0.0273527	0.220901	0.0334448	0	0
163.962	-0.070237	0.0790558	-0.074603	0.136094	-0.151984	0.00642774	0.10145	6.21182e-018	0.19948	0.0261197	0.221313	0.0319371	0	0
163.98	-0.0692354	0.0799345	-0.0728824	0.137023	-0.151891	0.00834218	0.10145	6.21182e-018	0.199801	0.0248825	0.221706	0.0304243	0	0
163.998	-0.0682227	0.0808005	-0.0711501	0.137931	-0.151774	0.0102553	0.10145	6.21182e-018	0.200107	0.0236413	0.22208	0.0289067	0	0
164.016	-0.0671993	0.0816537	-0.0694066	0.138816	-0.151633	0.0121668	0.10145	6.21182e-018	0.200397	0.0223964	0.222435	0.0273845	0	0
164.034	-0.0661651	0.0824939	-0.0676521	0.13968	-0.151467	0.0140763	0.10145	6.21182e-018	0.200671	0.0211479	0.22277	0.025858	0	0
164.052	-0.0651205	0.083321	-0.0658868	0.140521	-0.151278	0.0159837	0.10145	6.21182e-018	0.20093	0.0198961	0.223086	0.0243273	0	0
164.07	-0.0640655	0.0841349	-0.064111	0.14134	-0.151065	0.0178884	0.10145	6.21182e-018	0.201173	0.0186411	0.223383	0.0227928	0	0
164.088	-0.0630003	0.0849354	-0.0623251	0.142136	-0.150827	0.0197904	0.10145	6.21182e-018	0.2014	0.0173831	0.22366	0.0212547	0	0
164.106	-0.0619252	0.0857224	-0.0605293	0.14291	-0.150566	0.0216892	0.10145	6.21182e-018	0.201611	0.0161224	0.223919	0.0197132	0	0
164.124	-0.0608402	0.0864959	-0.0587239	0.143662	-0.150281	0.0235845	0.10145	6.21182e-018	0.201806	0.0148591	0.224157	0.0181686	0	0
164.142	-0.0597455	0.0872556	-0.0569091	0.14439	-0.149971	0.0254762	0.10145	6.21182e-018	0.201985	0.0135935	0.224376	0.0166211	0	0
164.16	-0.0586414	0.0880014	-0.0550853	0.145096	-0.149639	0.0273637	0.10145	6.21182e-018	0.202148	0.0123257	0.224576	0.0150709	0	0
164.178	-0.057528	0.0887333	-0.0532528	0.145778	-0.149282	0.0292469	0.10145	6.21182e-018	0.202296	0.011056	0.224756	0.0135184	0	0
164.196	-0.0564054	0.0894511	-0.0514118	0.146438	-0.148902	0.0311255	0.10145	6.21182e-018	0.202427	0.00978446	0.224917	0.0119637	0	0
164.214	-0.0552738	0.0901547	-0.0495627	0.147074	-0.148498	0.0329992	0.10145	6.21182e-018	0.202542	0.00851141	0.225058	0.0104071	0	0
164.232	-0.0541335	0.0908439	-0.0477056	0.147687	-0.14807	0.0348676	0.10145	6.21182e-018	0.202642	0.00723701	0.225179	0.00884884	0	0
164.25	-0.0529846	0.0915188	-0.0458411	0.148276	-0.147619	0.0367304	0.10145	6.21182e-018	0.202725	0.00596145	0.225281	0.00728919	0	0
164.268	-0.0518273	0.0921791	-0.0439692	0.148842	-0.147144	0.0385875	0.10145	6.21182e-018	0.202792	0.00468495	0.225363	0.00572839	0	0
164.286	-0.0506618	0.0928248	-0.0420903	0.149384	-0.146647	0.0404384	0.10145	6.21182e-018	0.202843	0.00340771	0.225425	0.00416667	0	0
164.304	-0.0506618	0.0928248	-0.0420903	0.149384	-0.146647	0.0404384	0.10145	6.21182e-018	0.202878	0.00212992	0.225468	0.0026043	0	0
164.322	-0.0506618	0.0928248	-0.0420903	0.149384	-0.146647	0.0404384	0.10145	6.21182e-018	0.202896	0.000851797	0.225491	0.00104151	0	0
164.34	-0.0506618	0.0928248	-0.0420903	0.149384	-0.146647	0.0404384	0.10145	6.21182e-018	0.202899	-0.000426461	0.225494	-0.000521443	0	0
164.358	-0.0506618	0.0928248	-0.0420903	0.149384	-0.146647	0.0404384	0.10145	6.21182e-018	0.202899	-0.000426461	0.225494	-0.000521443	0	0
164.376	-0.0518273	0.0921791	-0.0439692	0.148842	-0.147144	0.0385875	0.10145	6.21182e-018	0.202896	0.000851797	0.225491	0.00104151	0	0
164.394	-0.0529846	0.0915188	-0.0458411	0.148276	-0.147619	0.0367304	0.10145	6.21182e-018	0.202878	0.00212992	0.225468	0.0026043	0	0
164.412	-0.0541335	0.0908439	-0.0477056	0.147687	-0.14807	0.0348676	0.10145	6.21182e-018	0.202843	0.00340771	0.225425	0.00416667	0	0
164.43	-0.0552738	0.0901547	-0.0495627	0.147074	-0.148498	0.0329992	0.10145	6.21182e-018	0.202792	0.00468495	0.225363	0.00572839	0	0
164.448	-0.0564054	0.0894511	-0.0514118	0.146438	-0.148902	0.0311255	0.10145	6.21182e-018	0.202725	0.00596145	0.225281	0.00728919	0	0
164.466	-0.057528	0.0887333	-0.0532528	0.145778	-0.149282	0.0292469	0.10145	6.21182e-018	0.202642	0.00723701	0.225179	0.00884884	0	0
164.484	-0.0586414	0.0880014	-0.0550853	0.145096	-0.149639	0.0273637	0.10145	6.21182e-018	0.202542	0.00851141	0.225058	0.0104071	0	0
164.502	-0.0597455	0.0872556	-0.0569091	0.14439	-0.149971	0.0254762	0.10145	6.21182e-018	0.202427	0.00978446	0.224917	0.0119637	0	0
164.52	-0.0608402	0.0864959	-0.0587239	0.143662	-0.150281	0.0235845	0.10145	6.21182e-018	0.202296	0.011056	0.224756	0.0135184	0	0
164.538	-0.0619252	0.0857224	-0.0605293	0.14291	-0.150566	0.0216892	0.10145	6.21182e-018	0.202148	0.0123257	0.224576	0.0150709	0	0
164.556	-0.0630003	0.0849354	-0.0623251	0.142136	-0.150827	0.0197904	0.10145	6.21182e-018	0.201985	0.0135935	0.224376	0.0166211	0	0
164.574	-0.0640655	0.0841349	-0.064111	0.14134	-0.151065	0.0178884	0.10145	6.21182e-018	0.201806	0.0148591	0.224157	0.0181686	0	0
164.592	-0.0651205	0.083321	-0.0658868	0.140521	-0.151278	0.0159837	0.10145	6.21182e-018	0.201611	0.0161224	0.223919	0.0197132	0	0
164.61	-0.0661651	0.0824939	-0.0676521	0.13968	-0.151467	0.0140763	0.10145	6.21182e-018	0.2014	0.0173831	0.22366	0.0212547	0	0
164.628	-0.0671993	0.0816537	-0.0694066	0.138816	-0.151633	0.0121668	0.10145	6.21182e-018	0.201173	0.0186411	0.223383	0.0227928	0	0
164.646	-0.0682227	0.0808005	-0.0711501	0.137931	-0.151774	0.0102553	0.10145	6.21182e-018	0.20093	0.0198961	0.223086	0.0243273	0	0
164.664	-0.0692354	0.0799345	-0.0728824	0.137023	-0.151891	0.00834218	0.10145	6.21182e-018	0.200671	0.0211479	0.22277	0.025858	0	0
164.682	-0.070237	0.0790558	-0.074603	0.136094	-0.151984	0.00642774	0.10145	6.21182e-018	0.200397	0.0223964	0.222435	0.0273845	0	0
164.7	-0.0712275	0.0781646	-0.0763118	0.135143	-0.152053	0.00451228	0.10145	6.21182e-018	0.200107	0.0236413	0.22208	0.0289067	0	0
164.718	-0.0722067	0.0772609	-0.0780085	0.134171	-0.152098	0.00259611	0.10145	6.21182e-018	0.199801	0.0248825	0.221706	0.0304243	0	0
164.736	-0.0731745	0.076345	-0.0796929	0.133177	-0.152118	0.000679517	0.10145	6.21182e-018	0.19948	0.0261197	0.221313	0.0319371	0	0
164.754	-0.0741306	0.075417	-0.0813645	0.132163	-0.152115	-0.00123718	0.10145	6.21182e-018	0.199143	0.0273527	0.220901	0.0334448	0	0
164.772	-0.0750749	0.074477	-0.0830233	0.131127	-0.152087	-0.00315368	0.10145	6.21182e-018	0.198791	0.0285815	0.22047	0.0349472	0	0
164.79	-0.0760073	0.0735251	-0.0846688	0.130071	-0.152035	-0.00506968	0.10145	6.21182e-018	0.198423	0.0298057	0.220021	0.036444	0	0
164.808	-0.0769277	0.0725616	-0.086301	0.128993	-0.15196	-0.00698487	0.10145	6.21182e-018	0.19804	0.0310251	0.219552	0.0379351	0	0
164.826	-0.0778358	0.0715866	-0.0879194	0.127896	-0.151859	-0.00889896	0.10145	6.21182e-018	0.197641	0.0322397	0.219065	0.0394201	0	0
164.844	-0.0787316	0.0706002	-0.0895239	0.126778	-0.151735	-0.0108116	0.10145	6.21182e-018	0.197227	0.0334491	0.218559	0.0408989	0	0
164.862	-0.0796149	0.0696026	-0.0911141	0.12564	-0.151587	-0.0127226	0.10145	6.21182e-018	0.196798	0.0346532	0.218034	0.0423712	0	0
164.88	-0.0804856	0.068594	-0.0926899	0.124482	-0.151415	-0.0146315	0.10145	6.21182e-018	0.196354	0.0358518	0.217491	0.0438367	0	0
164.898	-0.0813434	0.0675745	-0.094251	0.123304	-0.151218	-0.0165381	0.10145	6.21182e-018	0.195895	0.0370447	0.216929	0.0452953	0	0
164.916	-0.0821884	0.0665442	-0.0957971	0.122107	-0.150998	-0.0184421	0.10145	6.21182e-018	0.19542	0.0382317	0.21635	0.0467467	0	0
164.934	-0.0830203	0.0655034	-0.097328	0.12089	-0.150754	-0.0203432	0.10145	6.21182e-018	0.194931	0.0394127	0.215751	0.0481907	0	0
164.952	-0.083839	0.0644521	-0.0988434	0.119654	-0.150485	-0.022241	0.10145	6.21182e-018	0.194427	0.0405874	0.215135	0.049627	0	0
164.97	-0.0846445	0.0633907	-0.100343	0.118399	-0.150193	-0.0241353	0.10145	6.21182e-018	0.193908	0.0417557	0.214501	0.0510555	0	0
164.988	-0.0854364	0.0623191	-0.101827	0.117126	-0.149877	-0.0260258	0.10145	6.21182e-018	0.193375	0.0429173	0.213849	0.0524758	0	0
165.006	-0.0862149	0.0612377	-0.103295	0.115833	-0.149537	-0.0279121	0.10145	6.21182e-018	0.192827	0.0440721	0.213179	0.0538879	0	0
165.024	-0.0869796	0.0601466	-0.104746	0.114523	-0.149174	-0.029794	0.10145	6.21182e-018	0.192264	0.0452199	0.212491	0.0552913	0	0
165.042	-0.0877305	0.0590459	-0.106181	0.113194	-0.148786	-0.0316712	0.10145	6.21182e-018	0.191687	0.0463606	0.211785	0.056686	0	0
165.06	-0.0877305	0.0590459	-0.106181	0.113194	-0.148786	-0.0316712	0.10145	6.21182e-018	0.191096	0.0474938	0.211062	0.0580717	0	0
165.078	-0.0877305	0.0590459	-0.106181	0.113194	-0.148786	-0.0316712	0.10145	6.21182e-018	0.190491	0.0486196	0.210322	0.0594482	0	0
165.096	-0.0877305	0.0590459	-0.106181	0.113194	-0.148786	-0.0316712	0.10145	6.21182e-018	0.189871	0.0497376	0.209564	0.0608152	0	0
165.114	-0.0869796	0.0601466	-0.104746	0.114523	-0.149174	-0.029794	0.10145	6.21182e-018	0.190491	0.0486196	0.210322	0.0594482	0	0
165.132	-0.0862149	0.0612377	-0.103295	0.115833	-0.149537	-0.0279121	0.10145	6.21182e-018	0.191096	0.0474938	0.211062	0.0580717	0	0
165.15	-0.0854364	0.0623191	-0.101827	0.117126	-0.149877	-0.0260258	0.10145	6.21182e-018	0.191687	0.0463606	0.211785	0.056686	0	0
165.168	-0.0846445	0.0633907	-0.100343	0.118399	-0.150193	-0.0241353	0.10145	6.21182e-018	0.192264	0.0452199	0.212491	0.0552913	0	0
165.186	-0.083839	0.0644521	-0.0988434	0.119654	-0.150485	-0.022241	0.10145	6.21182e-018	0.192827	0.0440721	0.213179	0.0538879	0	0
165.204	-0.0830203	0.0655034	-0.097328	0.12089	-0.150754	-0.0203432	0.10145	6.21182e-018	0.193375	0.0429173	0.213849	0.0524758	0	0
165.222	-0.0821884	0.0665442	-0.0957971	0.122107	-0.150998	-0.0184421	0.10145	6.21182e-018	0.193908	0.0417557	0.214501	0.0510555	0	0
165.24	-0.0813434	0.0675745	-0.094251	0.123304	-0.151218	-0.0165381	0.10145	6.21182e-018	0.194427	0.0405874	0.215135	0.049627	0	0
165.258	-0.0804856	0.068594	-0.0926899	0.124482	-0.151415	-0.0146315	0.10145	6.21182e-018	0.194931	0.0394127	0.215751	0.0481907	0	0
165.276	-0.0796149	0.0696026	-0.0911141	0.12564	-0.151587	-0.0127226	0.10145	6.21182e-018	0.19542	0.0382317	0.21635	0.0467467	0	0
165.294	-0.0787316	0.0706002	-0.0895239	0.126778	-0.151735	-0.0108116	0.10145	6.21182e-018	0.195895	0.0370447	0.216929	0.0452953	0	0
165.312	-0.0778358	0.0715866	-0.0879194	0.127896	-0.151859	-0.00889896	0.10145	6.21182e-018	0.196354	0.0358518	0.217491	0.0438367	0	0
165.33	-0.0769277	0.0725616	-0.086301	0.128993	-0.15196	-0.00698487	0.10145	6.21182e-018	0.196798	0.0346532	0.218034	0.0423712	0	0
165.348	-0.0760073	0.0735251	-0.0846688	0.130071	-0.152035	-0.00506968	0.10145	6.21182e-018	0.197227	0.0334491	0.218559	0.0408989	0	0
165.366	-0.0750749	0.074477	-0.0830233	0.131127	-0.152087	-0.00315368	0.10145	6.21182e-018	0.197641	0.0322397	0.219065	0.0394201	0	0
165.384	-0.0741306	0.075417	-0.0813645	0.132163	-0.152115	-0.00123718	0.10145	6.21182e-018	0.19804	0.0310251	0.219552	0.0379351	0	0
165.402	-0.0731745	0.076345	-0.0796929	0.133177	-0.152118	0.000679517	0.10145	6.21182e-018	0.198423	0.0298057	0.220021	0.036444	0	0
165.42	-0.0722067	0.0772609	-0.0780085	0.134171	-0.152098	0.00259611	0.10145	6.21182e-018	0.198791	0.0285815	0.22047	0.0349472	0	0
165.438	-0.0712275	0.0781646	-0.0763118	0.135143	-0.152053	0.00451228	0.10145	6.21182e-018	0.199143	0.0273527	0.220901	0.0334448	0	0
